BusinessEntityID	Title	FirstName	MiddleName	LastName	Suffix	PhoneNumber	PhoneNumberType	EmailAddress	EmailPromotion	AddressType	AddressLine1	AddressLine2	City	StateProvinceName	PostalCode	CountryRegionName
7019	NULL	Julio	NULL	Serrano	NULL	1 (11) 500 555-0143	Cell	julio17@adventure-works.com	1	Home	1343 Prospect St	NULL	Gold Coast	Queensland	4217	Australia
7020	NULL	Zachary	A	Long	NULL	1 (11) 500 555-0199	Home	zachary8@adventure-works.com	0	Home	1, rue de Maubeuge	NULL	Paris	Seine (Paris)	75007	France
7021	NULL	Julio	NULL	Ramos	NULL	1 (11) 500 555-0169	Cell	julio18@adventure-works.com	0	Home	7053 Laurel Dr.	NULL	London	England	SW6 SBY	United Kingdom
7022	NULL	Julio	NULL	Carlson	NULL	1 (11) 500 555-0140	Home	julio19@adventure-works.com	1	Home	18, boulevard d´Albi	NULL	Paris	Seine (Paris)	75003	France
7023	NULL	Zachary	R	Patterson	NULL	149-555-0161	Cell	zachary9@adventure-works.com	1	Home	7814 New Court	NULL	Burlingame	California	94010	United States
7024	NULL	Zachary	NULL	Hughes	NULL	136-555-0183	Home	zachary10@adventure-works.com	1	Home	7600 Showtime Court	NULL	Port Hammond	British Columbia	V6B 3P7	Canada
7025	NULL	Julio	J	Suarez	NULL	1 (11) 500 555-0187	Cell	julio20@adventure-works.com	0	Home	2687 Apollo Way	NULL	Watford	England	WA3	United Kingdom
7026	NULL	Julio	H	Sanz	NULL	1 (11) 500 555-0175	Cell	julio21@adventure-works.com	1	Home	8964 Sanford St	NULL	Hervey Bay	Queensland	4655	Australia
7027	NULL	Zachary	H	Flores	NULL	377-555-0185	Home	zachary11@adventure-works.com	1	Home	5678 Stonyhill Circle	NULL	Royal Oak	British Columbia	V8X	Canada
7028	NULL	Julio	NULL	Rubio	NULL	1 (11) 500 555-0173	Cell	julio22@adventure-works.com	0	Home	Wertheimer Straße 899	NULL	Frankfurt	Hessen	60323	Germany
7029	NULL	Zachary	NULL	Washington	NULL	259-555-0187	Cell	zachary12@adventure-works.com	0	Home	5718 Janin Pl	NULL	Yakima	Washington	98901	United States
7030	NULL	Zachary	NULL	Butler	NULL	193-555-0178	Home	zachary13@adventure-works.com	0	Home	4050 Canyon Road	NULL	Bellflower	California	90706	United States
7031	NULL	Julio	M	Ortega	NULL	1 (11) 500 555-0180	Home	julio23@adventure-works.com	0	Home	1681 Via Estrella	NULL	Rhodes	New South Wales	2138	Australia
7032	NULL	Zachary	L	Simmons	NULL	159-555-0168	Cell	zachary14@adventure-works.com	2	Home	7000 Hawes Street	NULL	Berkeley	California	94704	United States
7033	NULL	Zachary	NULL	Foster	NULL	273-555-0159	Cell	zachary15@adventure-works.com	0	Home	8241 San Jose Drive	NULL	Lebanon	Oregon	97355	United States
7034	NULL	Jaime	NULL	Martin	NULL	1 (11) 500 555-0132	Home	jaime1@adventure-works.com	0	Home	7292 Preakness Court	NULL	Melbourne	Victoria	3000	Australia
7035	NULL	Zachary	NULL	Bryant	NULL	743-555-0146	Home	zachary16@adventure-works.com	1	Home	2941 Jill Ave	NULL	Newton	British Columbia	V2M1N7	Canada
7036	NULL	Zachary	A	Alexander	NULL	373-555-0180	Cell	zachary17@adventure-works.com	1	Home	6400 Yosemite Circle	NULL	Marysville	Washington	98270	United States
7037	NULL	Jaime	J	Ruiz	NULL	1 (11) 500 555-0176	Home	jaime2@adventure-works.com	2	Home	6469 Castlewood	Unit B	Oxford	England	OX14 4SE	United Kingdom
7038	NULL	Zachary	NULL	Russell	NULL	373-555-0150	Cell	zachary18@adventure-works.com	0	Home	805 Pinecrest Rd	NULL	Redwood City	California	94063	United States
7039	NULL	Zachary	NULL	Griffin	NULL	914-555-0183	Home	zachary19@adventure-works.com	2	Home	7173 Oak Creek Ct	NULL	San Diego	California	92102	United States
7040	NULL	Zachary	NULL	Diaz	NULL	171-555-0166	Cell	zachary20@adventure-works.com	2	Home	1833 Worth Ct	NULL	Lemon Grove	California	91945	United States
7041	NULL	Zachary	NULL	Hayes	NULL	713-555-0192	Cell	zachary21@adventure-works.com	0	Home	8455 Mt. Davidson Court	NULL	La Jolla	California	92806	United States
7042	NULL	Jaime	A	Diaz	NULL	1 (11) 500 555-0187	Cell	jaime3@adventure-works.com	0	Home	3241 Brock Lane	NULL	Gateshead	England	GA10	United Kingdom
7043	NULL	Zachary	NULL	Zhang	NULL	756-555-0120	Home	zachary22@adventure-works.com	2	Home	3369 N Lanky Lane	NULL	San Francisco	California	94109	United States
7044	NULL	Zachary	NULL	Wang	NULL	603-555-0152	Cell	zachary23@adventure-works.com	0	Home	2901 Sunny Ave	NULL	Haney	British Columbia	V2W 1W2	Canada
7045	NULL	Zachary	NULL	Chen	NULL	849-555-0134	Cell	zachary24@adventure-works.com	1	Home	4003 Sugarland Circle	NULL	Burbank	California	91502	United States
7046	NULL	Jaime	NULL	Hernandez	NULL	1 (11) 500 555-0126	Home	jaime4@adventure-works.com	0	Home	6325 Entrada Circle	NULL	Findon	South Australia	5023	Australia
7047	NULL	Jaime	C	Alvarez	NULL	523-555-0115	Cell	jaime5@adventure-works.com	2	Home	7799 Reality Dr	NULL	Burlingame	California	94010	United States
7048	NULL	Zachary	F	Yang	NULL	301-555-0188	Home	zachary25@adventure-works.com	0	Home	1867 Blue Ridge Dr	NULL	Marysville	Washington	98270	United States
7049	NULL	Jaime	J	Jimenez	NULL	558-555-0139	Home	jaime6@adventure-works.com	0	Home	5899 Mt. Wilson Place	NULL	Berkeley	California	94704	United States
7050	NULL	Zachary	NULL	Kumar	NULL	924-555-0122	Cell	zachary26@adventure-works.com	0	Home	1907 Pinecrest Dr	NULL	Royal Oak	British Columbia	V8X	Canada
7051	NULL	Jaime	NULL	Moreno	NULL	1 (11) 500 555-0111	Cell	jaime7@adventure-works.com	1	Home	Nollendorfplatz 58888	NULL	Kassel	Hessen	34117	Germany
7052	NULL	Andrew	L	Lan	NULL	641-555-0162	Cell	andrew8@adventure-works.com	0	Home	2895 Hill Street	NULL	Milwaukie	Oregon	97222	United States
7053	NULL	Jaime	C	Muñoz	NULL	1 (11) 500 555-0182	Cell	jaime8@adventure-works.com	0	Home	4561 Thornhill Place	NULL	South Melbourne	Victoria	3205	Australia
7054	NULL	Zachary	C	Sharma	NULL	151-555-0172	Cell	zachary27@adventure-works.com	1	Home	5845 Oil Road	NULL	Concord	California	94519	United States
7055	NULL	Jaime	NULL	Alonso	NULL	1 (11) 500 555-0139	Cell	jaime9@adventure-works.com	1	Home	9923 Pampered Ct.	NULL	Oxon	England	OX16 8RS	United Kingdom
7056	NULL	Marissa	NULL	Wood	NULL	538-555-0190	Home	marissa0@adventure-works.com	0	Home	4430 Alexander Pl	NULL	Glendale	California	91203	United States
7057	NULL	Marissa	NULL	Barnes	NULL	452-555-0128	Cell	marissa1@adventure-works.com	0	Home	7634 Via Alta	NULL	Novato	California	94947	United States
7058	NULL	Marissa	NULL	Ross	NULL	850-555-0189	Cell	marissa2@adventure-works.com	2	Home	9130 Pine Valley Rd	NULL	Chula Vista	California	91910	United States
7059	NULL	Marissa	NULL	Henderson	NULL	1 (11) 500 555-0186	Home	marissa3@adventure-works.com	0	Home	5244 Davis Drive	NULL	Peterborough	England	PB12	United Kingdom
7060	NULL	Jaime	B	Romero	NULL	1 (11) 500 555-0189	Cell	jaime10@adventure-works.com	0	Home	8379 Surf View Drive	NULL	Peterborough	England	PB12	United Kingdom
7061	NULL	Marissa	NULL	Coleman	NULL	994-555-0149	Cell	marissa4@adventure-works.com	0	Home	6994 Walnut Ave	NULL	Corvallis	Oregon	97330	United States
7062	NULL	Clarence	NULL	Xie	NULL	1 (11) 500 555-0132	Home	clarence18@adventure-works.com	0	Home	5749 Esperanza	NULL	Rockhampton	Queensland	4700	Australia
7063	NULL	Jaime	T	Navarro	NULL	1 (11) 500 555-0176	Cell	jaime11@adventure-works.com	0	Home	6034 Bell Dr.	NULL	Findon	South Australia	5023	Australia
7064	NULL	Marissa	NULL	Perry	NULL	162-555-0133	Cell	marissa5@adventure-works.com	2	Home	8021 Dallas Drive	NULL	Glendale	California	91203	United States
7065	NULL	Jaime	C	Gutierrez	NULL	1 (11) 500 555-0173	Cell	jaime12@adventure-works.com	1	Home	6615 Camel Place	NULL	Wollongong	New South Wales	2500	Australia
7066	NULL	Marissa	NULL	Powell	NULL	833-555-0117	Home	marissa6@adventure-works.com	0	Home	4644 St. Andrews Way	NULL	Burien	Washington	98168	United States
7067	NULL	Jaime	M	Torres	NULL	364-555-0113	Home	jaime13@adventure-works.com	0	Home	8213 Driving Dr	NULL	Bellflower	California	90706	United States
7068	NULL	Marissa	NULL	Long	NULL	833-555-0112	Cell	marissa7@adventure-works.com	1	Home	9557 Steven Circle	NULL	Burlingame	California	94010	United States
7069	NULL	Jaime	R	Dominguez	NULL	1 (11) 500 555-0194	Cell	jaime14@adventure-works.com	0	Home	7, rue de la Centenaire	NULL	Pantin	Seine Saint Denis	93500	France
7070	NULL	Margaret	J	Patterson	NULL	1 (11) 500 555-0110	Cell	margaret4@adventure-works.com	0	Home	9089 Bonsai Court	NULL	Billericay	England	CM11	United Kingdom
7071	NULL	Jaime	M	Gill	NULL	1 (11) 500 555-0153	Cell	jaime15@adventure-works.com	0	Home	371 Woodside Way	NULL	North Ryde	New South Wales	2113	Australia
7072	NULL	Marissa	NULL	Hughes	NULL	397-555-0181	Home	marissa8@adventure-works.com	2	Home	6913 Island Drive	NULL	W. Linn	Oregon	97068	United States
7073	NULL	Marissa	NULL	Flores	NULL	126-555-0191	Cell	marissa9@adventure-works.com	2	Home	6699 Premier Place	NULL	Chula Vista	California	91910	United States
7074	NULL	Jaime	NULL	Vazquez	NULL	1 (11) 500 555-0163	Home	jaime16@adventure-works.com	1	Home	2974 Yolanda Circle	NULL	London	England	W1X3SE	United Kingdom
7075	NULL	Marissa	S	Washington	NULL	131-555-0196	Home	marissa10@adventure-works.com	1	Home	2121 Sahara Drive	NULL	Spring Valley	California	91977	United States
7076	NULL	Jaime	NULL	Blanco	NULL	1 (11) 500 555-0112	Cell	jaime17@adventure-works.com	0	Home	6728 Palisade Court	NULL	Bracknell	England	RG12 8TB	United Kingdom
7077	NULL	Marissa	E	Butler	NULL	974-555-0179	Home	marissa11@adventure-works.com	0	Home	4817 Gate Drive	NULL	Concord	California	94519	United States
7078	NULL	Marissa	NULL	Simmons	NULL	979-555-0111	Home	marissa12@adventure-works.com	0	Home	3149 Blue Circle	NULL	Lemon Grove	California	91945	United States
7079	NULL	Marissa	NULL	Foster	NULL	700-555-0195	Cell	marissa13@adventure-works.com	1	Home	6099 Esperanza Dr	NULL	Lebanon	Oregon	97355	United States
7080	NULL	Marissa	NULL	Gonzales	NULL	1 (11) 500 555-0147	Home	marissa14@adventure-works.com	0	Home	Höhenstr 9449	NULL	Hamburg	Hamburg	20354	Germany
7081	NULL	Jaime	M	Serrano	NULL	1 (11) 500 555-0113	Cell	jaime18@adventure-works.com	2	Home	42, boulevard du Montparnasse	NULL	Saint Ouen	Loir et Cher	41100	France
7082	NULL	Marissa	A	Bryant	NULL	1 (11) 500 555-0115	Home	marissa15@adventure-works.com	1	Home	545 Los Gatos Court	NULL	Peterborough	England	PB12	United Kingdom
7083	NULL	Jaime	NULL	Ramos	NULL	1 (11) 500 555-0159	Cell	jaime19@adventure-works.com	0	Home	756 Palm Dr	NULL	Malabar	New South Wales	2036	Australia
7084	NULL	Jaime	J	Carlson	NULL	113-555-0188	Cell	jaime20@adventure-works.com	2	Home	1742 Shakespeare Drive	NULL	Bellflower	California	90706	United States
7085	NULL	Jaime	L	Suarez	NULL	1 (11) 500 555-0196	Home	jaime21@adventure-works.com	1	Home	7129 Corte Bonita	NULL	London	England	C2H 7AU	United Kingdom
7086	NULL	Margaret	NULL	Russell	NULL	268-555-0160	Home	margaret5@adventure-works.com	0	Home	5498 Treat Blvd.	NULL	Lincoln Acres	California	91950	United States
7087	NULL	Marissa	NULL	Griffin	NULL	270-555-0131	Home	marissa16@adventure-works.com	0	Home	9903 Mt. Washington Way	NULL	Everett	Washington	98201	United States
7088	NULL	Jaime	C	Sanz	NULL	1 (11) 500 555-0161	Cell	jaime22@adventure-works.com	0	Home	2298 Pinto Rd	NULL	Watford	England	WA3	United Kingdom
7089	NULL	Jaime	R	Rubio	NULL	352-555-0115	Cell	jaime23@adventure-works.com	0	Home	495 Alameda Drive	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
7090	NULL	Marissa	C	Diaz	NULL	390-555-0145	Cell	marissa17@adventure-works.com	0	Home	6272 Maywood Ln	NULL	Daly City	California	94015	United States
7091	NULL	Marissa	NULL	Hayes	NULL	125-555-0155	Cell	marissa18@adventure-works.com	1	Home	8275 Tea Lane	NULL	Berkeley	California	94704	United States
7092	NULL	Alexia	L	Price	NULL	552-555-0118	Cell	alexia0@adventure-works.com	2	Home	2079 Wellington Ct	NULL	Lakewood	California	90712	United States
7093	NULL	Alexia	NULL	Bennett	NULL	396-555-0181	Home	alexia1@adventure-works.com	1	Home	6992 Ponderosa Drive	NULL	Burbank	California	91502	United States
7094	NULL	Adrienne	NULL	Martin	NULL	1 (11) 500 555-0124	Home	adrienne0@adventure-works.com	0	Home	5188 Duke Way	NULL	South Melbourne	Victoria	3205	Australia
7095	NULL	Adrienne	NULL	Gomez	NULL	1 (11) 500 555-0149	Cell	adrienne1@adventure-works.com	2	Home	4373 Sherry Circle	NULL	Brisbane	Queensland	4000	Australia
7096	NULL	Adrienne	NULL	Ruiz	NULL	1 (11) 500 555-0127	Cell	adrienne2@adventure-works.com	2	Home	934 St. Paul Way	NULL	Findon	South Australia	5023	Australia
7097	NULL	Alexia	NULL	Wood	NULL	754-555-0159	Home	alexia2@adventure-works.com	0	Home	3869 Creed Ave	NULL	Oakland	California	94611	United States
7098	NULL	Alexia	D	Barnes	NULL	1 (11) 500 555-0178	Cell	alexia3@adventure-works.com	0	Home	1693 O Avenue	NULL	Port Macquarie	New South Wales	2444	Australia
7099	NULL	Alexia	S	Ross	NULL	631-555-0118	Cell	alexia4@adventure-works.com	1	Home	1479 Megan Dr	NULL	Langley	British Columbia	V3A 4R2	Canada
7100	NULL	Alexia	M	Henderson	NULL	1 (11) 500 555-0113	Home	alexia5@adventure-works.com	2	Home	9556 Nightingale Drive	NULL	Sydney	New South Wales	1002	Australia
7101	NULL	Adrienne	Y	Hernandez	NULL	1 (11) 500 555-0125	Home	adrienne3@adventure-works.com	2	Home	4067 Sandiago Drive	NULL	London	England	E17 6JF	United Kingdom
7102	NULL	Alexia	E	Coleman	NULL	678-555-0139	Home	alexia6@adventure-works.com	1	Home	9596 Pass	NULL	Puyallup	Washington	98371	United States
7103	NULL	Adrienne	L	Alvarez	NULL	1 (11) 500 555-0178	Home	adrienne4@adventure-works.com	2	Home	9713 Pome Court	NULL	Sunbury	Victoria	3429	Australia
7104	NULL	Alexia	J	Perry	NULL	193-555-0135	Home	alexia7@adventure-works.com	2	Home	879 Hillview Ct	NULL	Colma	California	94014	United States
7105	NULL	Warren	NULL	Luo	NULL	1 (11) 500 555-0114	Home	warren14@adventure-works.com	0	Home	6310 Jamie Way	NULL	Coffs Harbour	New South Wales	2450	Australia
7106	NULL	Damien	L	Lin	NULL	1 (11) 500 555-0134	Cell	damien5@adventure-works.com	0	Home	6573 Helene Court	NULL	Cloverdale	South Australia	6105	Australia
7107	NULL	Clarence	NULL	Xu	NULL	1 (11) 500 555-0112	Home	clarence19@adventure-works.com	1	Home	6403 Madhatter Circle	NULL	Coffs Harbour	New South Wales	2450	Australia
7108	NULL	Adrienne	L	Jiménez	NULL	675-555-0149	Home	adrienne5@adventure-works.com	2	Home	4965 Bishop Court	NULL	Burlingame	California	94010	United States
7109	NULL	Alexia	NULL	Powell	NULL	402-555-0181	Home	alexia8@adventure-works.com	1	Home	2120 Mark Twain Dr	NULL	Woodburn	Oregon	97071	United States
7110	NULL	Adrienne	NULL	Navarro	NULL	1 (11) 500 555-0123	Cell	adrienne6@adventure-works.com	0	Home	Buergermeister-ulrich-str 900	Einkaufsabteilung	Erlangen	Bayern	91054	Germany
7111	NULL	Alexia	M	Hughes	NULL	952-555-0171	Home	alexia9@adventure-works.com	1	Home	2934 Pine Creek Way	NULL	Bellingham	Washington	98225	United States
7112	NULL	Adrienne	NULL	Gutierrez	NULL	1 (11) 500 555-0110	Cell	adrienne7@adventure-works.com	2	Home	8857 Sunshine	NULL	Perth	South Australia	6006	Australia
7113	NULL	Alexia	D	Flores	NULL	632-555-0172	Cell	alexia10@adventure-works.com	2	Home	4683 Joseph Ave	NULL	Lemon Grove	California	91945	United States
7114	NULL	Alexia	NULL	Washington	NULL	507-555-0147	Cell	alexia11@adventure-works.com	0	Home	P.O. Box 1052	NULL	Oak Bay	British Columbia	V8P	Canada
7115	NULL	Adrienne	C	Torres	NULL	1 (11) 500 555-0120	Home	adrienne8@adventure-works.com	0	Home	9684 La Vista Avenue	NULL	Warrington	England	WA3 7BH	United Kingdom
7116	NULL	Alexia	F	Butler	NULL	680-555-0114	Cell	alexia12@adventure-works.com	1	Home	5711 Shady Lane	NULL	National City	California	91950	United States
7117	NULL	Alexia	NULL	Foster	NULL	1 (11) 500 555-0182	Cell	alexia13@adventure-works.com	1	Home	7246 Gloria Terr.	NULL	Cheltenham	England	GL50	United Kingdom
7118	NULL	Adrienne	M	Dominguez	NULL	806-555-0198	Cell	adrienne9@adventure-works.com	0	Home	4084 Camino Peral	NULL	Beverly Hills	California	90210	United States
7119	NULL	Alexia	L	Bryant	NULL	863-555-0120	Home	alexia14@adventure-works.com	0	Home	1947 El Mundo Dr	NULL	Issaquah	Washington	98027	United States
7120	NULL	Alexia	NULL	Alexander	NULL	356-555-0116	Home	alexia15@adventure-works.com	2	Home	1733 Concord Place	NULL	Bremerton	Washington	98312	United States
7121	NULL	Alexia	NULL	Russell	NULL	191-555-0146	Cell	alexia16@adventure-works.com	1	Home	9810 Dumbarton Drive	NULL	Bellingham	Washington	98225	United States
7122	NULL	Adrienne	NULL	Gill	NULL	1 (11) 500 555-0151	Home	adrienne10@adventure-works.com	0	Home	7532 Erie Dr	NULL	Esher-Molesey	England	EM15	United Kingdom
7123	NULL	Alexia	W	Griffin	NULL	1 (11) 500 555-0130	Cell	alexia17@adventure-works.com	0	Home	Moritzstr 4	NULL	Saarlouis	Saarland	66740	Germany
7124	NULL	Alexia	NULL	Diaz	NULL	359-555-0158	Home	alexia18@adventure-works.com	1	Home	838 Monte Vista Road	NULL	Woodland Hills	California	91364	United States
7125	NULL	Alexia	NULL	Hayes	NULL	120-555-0113	Cell	alexia19@adventure-works.com	0	Home	3788 Bahia Vista Court	NULL	Imperial Beach	California	91932	United States
7126	NULL	Clarence	M	Luo	NULL	733-555-0149	Cell	clarence20@adventure-works.com	0	Home	9620 Fallbrook Road	NULL	Berkeley	California	94704	United States
7127	NULL	Adrienne	NULL	Vazquez	NULL	439-555-0197	Cell	adrienne11@adventure-works.com	0	Home	4540 Wood Ranch Circle	NULL	Bremerton	Washington	98312	United States
7128	NULL	Adrienne	M	Blanco	NULL	1 (11) 500 555-0198	Home	adrienne12@adventure-works.com	2	Home	10, rue Royale	NULL	Sèvres	Hauts de Seine	92310	France
7129	NULL	Angelica	L	Bennett	NULL	868-555-0191	Home	angelica0@adventure-works.com	0	Home	5578 Burning Barn Dr	NULL	Cliffside	British Columbia	V8Y 1L1	Canada
7130	NULL	Angelica	M	Wood	NULL	803-555-0126	Cell	angelica1@adventure-works.com	0	Home	7073 Boxer Blvd	NULL	Coronado	California	92118	United States
7131	NULL	Adrienne	NULL	Serrano	NULL	1 (11) 500 555-0186	Cell	adrienne13@adventure-works.com	0	Home	Winterfeldtstr 2529	NULL	Kassel	Hessen	34117	Germany
7132	NULL	Adrienne	L	Ramos	NULL	1 (11) 500 555-0145	Cell	adrienne14@adventure-works.com	0	Home	1567 Midway Ct	NULL	Silverwater	New South Wales	2264	Australia
7133	NULL	Angelica	NULL	Barnes	NULL	1 (11) 500 555-0143	Home	angelica2@adventure-works.com	0	Home	7090 Peabody Road	NULL	Rockhampton	Queensland	4700	Australia
7134	NULL	Angelica	A	Ross	NULL	194-555-0172	Cell	angelica3@adventure-works.com	2	Home	8839 Leonard Dr	NULL	W. Linn	Oregon	97068	United States
7135	NULL	Angelica	M	Henderson	NULL	779-555-0162	Home	angelica4@adventure-works.com	0	Home	5208 Poppy Circle	NULL	Spring Valley	California	91977	United States
7136	NULL	Adrienne	NULL	Suarez	NULL	1 (11) 500 555-0124	Cell	adrienne15@adventure-works.com	0	Home	68, impasse Notre-Dame	NULL	Cergy	Val d'Oise	95000	France
7137	NULL	Adrienne	NULL	Sanz	NULL	1 (11) 500 555-0140	Cell	adrienne16@adventure-works.com	1	Home	Kulmer Straße 242	NULL	Hamburg	Hamburg	20354	Germany
7138	NULL	Angelica	NULL	Coleman	NULL	166-555-0174	Home	angelica5@adventure-works.com	2	Home	9866 Santa Lucia Dr	NULL	Santa Monica	California	90401	United States
7139	NULL	Angelica	J	Jenkins	NULL	173-555-0120	Cell	angelica6@adventure-works.com	0	Home	6489 Palms	NULL	Corvallis	Oregon	97330	United States
7140	NULL	Adrienne	Y	Ortega	NULL	1 (11) 500 555-0165	Cell	adrienne17@adventure-works.com	0	Home	Heiderplatz 948	NULL	Hannover	Nordrhein-Westfalen	30601	Germany
7141	NULL	Mallory	J	Martin	NULL	1 (11) 500 555-0145	Cell	mallory8@adventure-works.com	0	Home	8028 3910th Avenue	NULL	Woolston	England	WA1 4SY	United Kingdom
7142	NULL	Angelica	NULL	Perry	NULL	936-555-0157	Home	angelica7@adventure-works.com	0	Home	4059 High Street	NULL	Mill Valley	California	94941	United States
7143	NULL	Clarence	D	Yuan	NULL	1 (11) 500 555-0168	Home	clarence21@adventure-works.com	1	Home	202 Southbrook Dr.	NULL	Kirkby	England	KB9	United Kingdom
7144	NULL	Mallory	R	Gomez	NULL	1 (11) 500 555-0167	Cell	mallory9@adventure-works.com	2	Home	4037 San View Way	NULL	Findon	South Australia	5023	Australia
7145	NULL	Mallory	V	Diaz	NULL	1 (11) 500 555-0113	Home	mallory10@adventure-works.com	0	Home	7595 York Dr	NULL	Hobart	Tasmania	7001	Australia
7146	NULL	Mallory	NULL	Hernandez	NULL	1 (11) 500 555-0118	Home	mallory11@adventure-works.com	0	Home	4499 Alpha Way	NULL	Cranbourne	Victoria	3977	Australia
7147	NULL	Angelica	E	Powell	NULL	330-555-0118	Cell	angelica8@adventure-works.com	2	Home	935 Vista Oak Dr	NULL	Portland	Oregon	97205	United States
7148	NULL	Angelica	C	Long	NULL	1 (11) 500 555-0161	Cell	angelica9@adventure-works.com	2	Home	8758 Garden Ave	NULL	Port Macquarie	New South Wales	2444	Australia
7149	NULL	Mallory	L	Alvarez	NULL	1 (11) 500 555-0124	Home	mallory12@adventure-works.com	0	Home	3134 Rambling Rose Dr.	NULL	Reading	England	RG7 5H7	United Kingdom
7150	NULL	Angelica	NULL	Patterson	NULL	845-555-0113	Cell	angelica10@adventure-works.com	1	Home	8544 Dewing Avenue	NULL	Coronado	California	92118	United States
7151	NULL	Angelica	G	Hughes	NULL	113-555-0156	Cell	angelica11@adventure-works.com	2	Home	6622 First Ave.	NULL	Lincoln Acres	California	91950	United States
7152	NULL	Mallory	S	Jimenez	NULL	319-555-0193	Home	mallory13@adventure-works.com	1	Home	1506 Grading Way	#62	Burien	Washington	98168	United States
7153	NULL	Angelica	M	Flores	NULL	1 (11) 500 555-0128	Home	angelica12@adventure-works.com	0	Home	6662 Torino Court	NULL	Dunkerque	Nord	59140	France
7154	NULL	Mallory	P	Moreno	NULL	1 (11) 500 555-0118	Cell	mallory14@adventure-works.com	0	Home	4572 San Jose Drive	NULL	Lane Cove	New South Wales	1597	Australia
7155	NULL	Angelica	NULL	Washington	NULL	160-555-0156	Home	angelica13@adventure-works.com	0	Home	4994 North Civic Dr	NULL	San Diego	California	92102	United States
